parent,name,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,status
text2sql.AggregateFACT_CT_DHIS2,VLSuppression_12Months,VLSuppression_12Months,This is a status of patients who have a viral load at 12 months that is <200 copies/ml,,,,,,,Approved
text2sql.AggregateFACT_CT_DHIS2,Ward,Ward,The ward where the facility is located,,,,,,,Approved
text2sql.AggregateFACT_CT_DHIS2,createdAt,createdAt,Date when the dataset was created,,,,,,,Approved
text2sql.AggregateFACT_CT_DHIS2,id,id,UID of object to translate.,,,,,,,Approved
text2sql.AggregateFACT_CT_DHIS2,updatedAt,updatedAt,Date when the dataset was updated,,,,,,,Approved
,AggregateFACT_HTS_DHIS2,,HTS data from DHIS2,,,,,,user;admin,Approved
text2sql.AggregateFACT_HTS_DHIS2,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,DHISOrgId,DHISOrgId,Identifier of the organisation unit where the event took place,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_10_14_F,Positive_10_14_F,A count of all tests with positive result ages between 10-14 years and gender Females;Note 1: Positive (Female) includes New Positive results for PMTCT in respective age bands,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_10_14_M,Positive_10_14_M,A count of all tests with positive result ages between 10-14 years and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_15_19_F,Positive_15_19_F,A count of all tests with positive result ages between 15-19 years and gender Females;Note 1: Positive (Female) includes New Positive results for PMTCT in respective age bands,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_15_19_M,Positive_15_19_M,A count of all tests with positive result ages between 15-19 years and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_1_9,Positive_1_10,A count of all tests with positive result ages between 1-9 years,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_20_24_F,Positive_20_24_F,A count of all tests with positive result ages between 20-24 years and gender Females;Note 1: Positive (Female) includes New Positive results for PMTCT in respective age bands,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_20_24_M,Positive_20_24_M,A count of all tests with positive result ages between 20-24 years and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_25_Plus_F,Positive_25_Plus_F,A count of all tests with positive result ages > 25 years and gender Females;Note 1: Positive (Female) includes New Positive results for PMTCT in respective age bands,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_25_Plus_M,Positive_25_Plus_M,A count of all tests with positive result ages > 25 years and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Positive_Total,Positive_Total,A count of all tests with positive result,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,ReportMonth_Year,ReportMonth_Year,The reporting month and year,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,SiteCode,SiteCode,The Master Facility list code,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_10_14_F,Tested_10_14_F,A count of all tests ages between 10-14 and gender Females,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_10_14_M,Tested_10_14_M,A count of all tests ages between 10-14 and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_15_19_F,Tested_15_19_F,A count of all tests ages between 15-19 and gender Females,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_15_19_M,Tested_15_19_M,A count of all tests ages between 15-19 and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_1_9,Tested_1_10,A count of all tests ages between 1-9 years,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_20_24_F,Tested_20_24_F,A count of all tests ages between 20-24 and gender Females,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_20_24_M,Tested_20_24_M,A count of all tests ages between 20-24 and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_25_Plus_F,Tested_25_Plus_F,A count of all tests ages >25 and gender Females,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_25_Plus_M,Tested_25_Plus_M,A count of all tests ages >25 and gender Males,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Tested_Total,Tested_Total,A count of all tests,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,Ward,Ward,The ward where the facility is located,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,createdAt,createdAt,Date when the dataset was created,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,id,id,UID of object to translate.,,,,,,,Approved
text2sql.AggregateFACT_HTS_DHIS2,updatedAt,updatedAt,Date when the dataset was updated,,,,,,,Approved
,AggregateHEI,AggregateHEI,"An aggregate table that contains various indicators of HIV- exposed infants grouped by County, Partner, Agency, Facility, Gender & Agegroup",,,,,,,Approved
text2sql.AggregateHEI,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateHEI,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateHEI,CountBF12mnths,CountBF12mnths,Count of HEIS who have been Exclusively breastfed for 12mnths,,,,,,,Approved
text2sql.AggregateHEI,CountBF18mnths,CountBF18mnths,Count of HEIS who have been Exclusively breastfed for 18mnths,,,,,,,Approved
text2sql.AggregateHEI,CountEBF6mnths,CountEBF6mnths,Count of HEIS who have been Exclusively breastfed for 6mnths,,,,,,,Approved
text2sql.AggregateHEI,CountERF6mnths,CountERF6mnths,Count of HEIS who have been Replacement feeding for 6mnths,,,,,,,Approved
text2sql.AggregateHEI,CountHasFinalAntibody,CountHasFinalAntibody,Count of HEIs who have FinalAntibody,,,,,,,Approved
text2sql.AggregateHEI,CountInfectedAt24mnths,CountInfectedAt24mnths,Count of HEIS who have been infected at 24mnths,,,,,,,Approved
text2sql.AggregateHEI,CountInfectedNotOnART,CountInfectedNotOnART,Count of HEIS who are infected and are not on ART,,,,,,,Approved
text2sql.AggregateHEI,CountInfectedOnART,CountInfectedOnART,Count of HEIS who are infected and are on ART,,,,,,,Approved
text2sql.AggregateHEI,CountInitialPCRBtwn8wks_12mnths,CountInitialPCRBtwn8wks_12mnths,Count of HEIs with InitialPCRBtwn8wks_12mnths,,,,,,,Approved
text2sql.AggregateHEI,CountInitialPCRLessThan8wks,CountInitialPCRLessThan8wks,Count of HEIs with InitialPCRLessThan8wks,,,,,,,Approved
text2sql.AggregateHEI,CountOnProphylaxis,CountOnProphylaxis,Count of HEIs on prophylaxis,,,,,,,Approved
text2sql.AggregateHEI,CountTestedAt12months,CountTestedAt12months,Count of HEIs testedAt12months,,,,,,,Approved
text2sql.AggregateHEI,CountTestedAt6months,CountTestedAt6months,Count of HEIs testedAt6months,,,,,,,Approved
text2sql.AggregateHEI,CountTestedAt6monthsOrFirstContact,CountTestedAt6monthsOrFirstContact,Count of HEIs testedAt6wksOrFirstContact,,,,,,,Approved
text2sql.AggregateHEI,CountUninfectedAt24mnths,CountUninfectedAt24mnths,Count of HEIS who have been uninfected at 24mnths,,,,,,,Approved
text2sql.AggregateHEI,CountUnknownOutocomeAt24months,CountUnknownOutocomeAt24months,Count of HEIS whowith unkown outcomes at 24mnths,,,,,,,Approved
text2sql.AggregateHEI,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateHEI,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateHEI,Gender,Gender,The sex of the patient,,,,,,,Approved
text2sql.AggregateHEI,MFLCode,MFLCode,The site code as entered in KHMFL,,,,,,,Approved
text2sql.AggregateHEI,PartnerName,PartnerName,The service delivery partner,,,,,,,Approved
text2sql.AggregateHEI,SubCounty,SubCounty,The sub County as entered in KHMFL,,,,,,,Approved
,AggregateHTSEntrypoint,AggregateHTSEntrypoint,"An aggregate table tha contain counts of entry points , HTS Test, HTS POS, and Linked grouped per facility",,,,,,,Approved
text2sql.AggregateHTSEntrypoint,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,EntryPoint,EntryPoint,The department where the patient was tested at,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,Linked,Linked,Count of the number of linked individuals,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,MonthName,MonthName,Calendar Month name,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,Positive,Positive,Count of the number of individuals who turned HIV positive,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,Tested,Tested,Counts of the number of tested individuals,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,month,month,Calendar month,,,,,,,Approved
text2sql.AggregateHTSEntrypoint,year,year,calendar year,,,,,,,Approved
,AggregateHTSMonthsLastTest,AggregateHTSMonthsLastTest,"An aggregate table tha contain counts of Months since last visit, HTS Test, HTS POS, and Linked grouped per facility",,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,Linked,Linked,Count of the number of linked individuals,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,MonthLastTest,MonthLastTest,Number of months since the last test,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,MonthName,MonthName,Calendar Month name,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,Positive,Positive,Count of the number of individuals who turned HIV positive,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,Tested,Tested,Counts of the number of tested individuals,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,month,month,Calendar month,,,,,,,Approved
text2sql.AggregateHTSMonthsLastTest,year,year,calendar year,,,,,,,Approved
,AggregateHTSPNSChildren,AggregateHTSPNSChildren,"An aggregate table that contains counts of children elicited, tested, positive, linked and known positives grouped by facility",,,,,,,Approved
text2sql.AggregateHTSPNSChildren,Agegroup,Agegroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,ChildrenElicited,ChildrenElicited,Number of children elicited for testing,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,ChildrenKnownPositive,ChildrenKnownPositive,Numer of children who were known positives,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,ChildrenLinked,ChildrenLinked,Number of children linked to care,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,ChildrenPositive,ChildrenPositive,Number of children turned positive,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,ChildrenTested,ChildrenTested,Number of children tested,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,Mflcode,Mflcode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,MonthName,MonthName,Calendar Month name,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,month,month,Calendar month,,,,,,,Approved
text2sql.AggregateHTSPNSChildren,year,year,calendar year,,,,,,,Approved
,AggregateHTSPNSKnowledgeHIVStatus,AggregateHTSPNSKnowledgeHIVStatus,"An aggregate table that contains counts of partners elicited, tested, positive, linked and known positives, new positives and unknown status grouped by facility",,,,,,,Approved
